epoch,train_loss,test_loss,train_acc,test_acc
1,1.4374761116148318,1.3920356035232544,0.31810490693739424,0.0
2,1.200713470704261,1.4829615354537964,0.4675690919345742,0.0
3,0.9498271041177319,1.673668384552002,0.5944726452340665,0.0
4,0.7941756819979457,2.0081613063812256,0.670614777213762,0.0
5,0.6207991406800581,2.5448009967803955,0.7552171460800903,0.0
6,0.4827372063302214,3.3708531856536865,0.8251551043429216,0.0
7,0.3742920935355669,4.844359397888184,0.8606880992667795,0.0
8,0.3251304720931314,6.992781162261963,0.892272983643542,0.0
9,0.2547165983421145,8.795010566711426,0.9137055837563451,0.0
10,0.20687038040873834,11.389836311340332,0.9272419627749577,0.0
11,0.16384433153586003,14.544036865234375,0.937394247038917,0.0
12,0.14866927201406335,16.976947784423828,0.949238578680203,0.0
13,0.1149115599250632,16.59554100036621,0.9593908629441624,0.018947368421052633
14,0.10784626430666386,15.22468090057373,0.9605188945290468,0.08421052631578947
15,0.09593614430344852,12.167244911193848,0.9639029892837,0.20210526315789473
16,0.0638677428586296,9.895007133483887,0.9780033840947546,0.35578947368421054
17,0.06294769591620865,11.071268081665039,0.979131415679639,0.36210526315789476
18,0.05053863634060684,10.934818267822266,0.9842075578116187,0.4168421052631579
19,0.03646211651586168,9.267340660095215,0.9858996051889453,0.4842105263157895
20,0.031210311091238674,8.987329483032227,0.9870276367738297,0.4926315789473684
21,0.030684092382018472,8.019147872924805,0.9904117315284828,0.5178947368421053
22,0.0372434976582667,5.718929290771484,0.9875916525662719,0.5873684210526315
23,0.034073789538348116,4.50229549407959,0.9898477157360406,0.6526315789473685
24,0.015204880456978563,4.264601707458496,0.9943598420755781,0.6505263157894737
25,0.020858991626404262,4.175564765930176,0.9926677946982515,0.6884210526315789
26,0.021805079311376162,4.461303234100342,0.9954878736604625,0.6736842105263158
27,0.02486482079393502,2.8441269397735596,0.9921037789058094,0.7452631578947368
28,0.030341056437644995,2.5148212909698486,0.9926677946982515,0.7621052631578947
29,0.02003028539250496,6.197701454162598,0.9926677946982515,0.5852631578947368
30,0.026517254480061495,6.584517955780029,0.9904117315284828,0.6063157894736843
31,0.027935242670122273,5.47099494934082,0.9915397631133672,0.6842105263157895
32,0.01561493130618243,7.494136333465576,0.9937958262831359,0.5768421052631579
33,0.022966109852853363,8.431151390075684,0.9921037789058094,0.5515789473684211
34,0.02754136491766503,9.251974105834961,0.9921037789058094,0.5305263157894737
35,0.028291505206222933,8.474363327026367,0.9904117315284828,0.5705263157894737
36,0.01697443117945966,6.150637626647949,0.9954878736604625,0.6568421052631579
37,0.016250575775489655,4.6647233963012695,0.9937958262831359,0.7305263157894737
38,0.00512860410253728,4.377796649932861,0.9977439368302312,0.7242105263157895
39,0.007723880534622875,4.53676700592041,0.9983079526226735,0.7221052631578947
40,0.007897083430082967,4.784544944763184,0.9977439368302312,0.7136842105263158
41,0.00766488197598411,4.950246810913086,0.9971799210377891,0.7178947368421053
42,0.01224431096173264,4.985540866851807,0.9954878736604625,0.7136842105263158
43,0.0089738879944274,5.04544734954834,0.9966159052453468,0.7094736842105264
44,0.015177758339134838,5.00068998336792,0.9960518894529047,0.7052631578947368
45,0.011270442853844055,4.522314548492432,0.9966159052453468,0.7094736842105264
46,0.014334445139020262,4.202496528625488,0.9954878736604625,0.7242105263157895
47,0.004133626461991367,3.995110034942627,0.9988719684151156,0.7368421052631579
48,0.009147524221201972,4.198999404907227,0.9966159052453468,0.7326315789473684
49,0.005917030849136324,4.602338790893555,0.9971799210377891,0.7178947368421053
