epoch,train_loss,test_loss,train_acc,test_acc
1,1.4679920284074373,1.3791544437408447,0.290468133107727,0.5684210526315789
2,1.4197699783618882,1.3963197469711304,0.3141567963902989,0.0
3,1.333353970054846,1.4267191886901855,0.3694303440496334,0.0
4,1.278686163456374,1.4697681665420532,0.41511562323745066,0.0
5,1.2136153176351248,1.5271927118301392,0.47433728144388043,0.0
6,1.1852734697382799,1.5997309684753418,0.47264523406655384,0.0
7,1.1297393069721788,1.687425136566162,0.5256627185561196,0.0
8,1.1203127015598466,1.7926900386810303,0.5290468133107727,0.0
9,1.062602118456088,1.9158241748809814,0.5662718556119571,0.0
10,1.020766844536985,2.0530154705047607,0.601804850535815,0.0
11,1.00339816854421,2.193166732788086,0.5972927241962775,0.0
12,0.9675258972923163,2.3263566493988037,0.6204173716864072,0.0
13,0.9613633289286059,2.45192813873291,0.6305696559503666,0.0
14,0.9379183041195511,2.563734531402588,0.6238014664410604,0.0
15,0.9022220973906648,2.651291608810425,0.6542583192329385,0.0
16,0.9021445368886734,2.719794750213623,0.6418499717992103,0.0
17,0.869839801569141,2.732771396636963,0.6638465877044557,0.0
18,0.8563831858357936,2.74267840385437,0.6700507614213198,0.0
19,0.8198795047306571,2.6973206996917725,0.6903553299492385,0.00631578947368421
20,0.8252117667437541,2.644705057144165,0.6852791878172588,0.016842105263157894
21,0.7945401280933494,2.58381986618042,0.709531866892273,0.04421052631578947
22,0.7773099364833649,2.515840768814087,0.7208121827411168,0.07578947368421053
23,0.7644855036482727,2.455662250518799,0.7213761985335589,0.10736842105263159
24,0.7580301304422928,2.393583059310913,0.7258883248730964,0.14105263157894737
25,0.7277527375874786,2.365037441253662,0.7473209249858996,0.16421052631578947
26,0.7202803830742769,2.27921199798584,0.7439368302312465,0.21473684210526317
27,0.7168810666784081,2.20772123336792,0.7422447828539199,0.24
28,0.6870904370209489,2.146225690841675,0.7569091934574168,0.2694736842105263
29,0.6792274422384693,2.1121890544891357,0.7653694303440496,0.27578947368421053
30,0.6629504709007104,2.0650084018707275,0.7794698251551043,0.30526315789473685
31,0.6481932882730126,1.9742158651351929,0.7715736040609137,0.35157894736842105
32,0.6403416064386642,1.9417290687561035,0.784545967287084,0.3705263157894737
33,0.6158540719858483,1.9068130254745483,0.7918781725888325,0.3957894736842105
34,0.6222523154004845,1.8927608728408813,0.7890580936266215,0.40421052631578946
35,0.6162404646257593,1.850456953048706,0.7879300620417372,0.4189473684210526
36,0.5934679311544157,1.8314818143844604,0.8150028200789622,0.42947368421052634
37,0.5918299479801912,1.8353573083877563,0.8025944726452341,0.4357894736842105
38,0.5772606000951368,1.858178734779358,0.8037225042301185,0.4421052631578947
39,0.5518797498870823,1.8287891149520874,0.8217710095882684,0.4442105263157895
40,0.5461743551664142,1.8002279996871948,0.8206429780033841,0.4589473684210526
41,0.5381940640235983,1.7772091627120972,0.8189509306260575,0.4589473684210526
42,0.5306111877406982,1.769615650177002,0.826283135927806,0.4652631578947368
43,0.5109919161360881,1.7485682964324951,0.8403835307388607,0.47789473684210526
44,0.5035282262489074,1.7452744245529175,0.8319232938522279,0.4842105263157895
45,0.490912118690268,1.744073510169983,0.8403835307388607,0.4968421052631579
46,0.5029231082801421,1.7861839532852173,0.8313592780597857,0.4926315789473684
47,0.47547100559171146,1.7920962572097778,0.85053581500282,0.49473684210526314
48,0.4719571308839543,1.7756876945495605,0.8527918781725888,0.49894736842105264
49,0.45715704397232737,1.7382363080978394,0.8584320360970107,0.511578947368421
50,0.45269829053295174,1.7090625762939453,0.8702763677382966,0.5221052631578947
51,0.4539496409341701,1.6744449138641357,0.8544839255499154,0.5242105263157895
52,0.4432651534029406,1.70498788356781,0.8635081782289904,0.5242105263157895
53,0.4294503364298079,1.7592194080352783,0.874224478285392,0.5242105263157895
54,0.4213738089487234,1.7913222312927246,0.8804286520022561,0.5178947368421053
